Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/matmul,1891,0,140.0,1076.9301459522221,7.81315378844738,3076.8328988924623,42.474881015335804,31.923097628638953,0.0,140,2300,2500,2600,2700,2800,2800,2900,3100,3100,3100
,Aggregated,1891,0,140.0,1076.9301459522221,7.81315378844738,3076.8328988924623,42.474881015335804,31.923097628638953,0.0,140,2300,2500,2600,2700,2800,2800,2900,3100,3100,3100
