Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/matmul,786,46,4500.0,6923.1305664829415,45.662255957722664,36740.57532008737,40.02290076335878,13.243888173141933,0.7750876030083066,4500,7400,8700,9500,23000,23000,23000,23000,37000,37000,37000
,Aggregated,786,46,4500.0,6923.1305664829415,45.662255957722664,36740.57532008737,40.02290076335878,13.243888173141933,0.7750876030083066,4500,7400,8700,9500,23000,23000,23000,23000,37000,37000,37000
