Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/matmul,1377,37,7700.0,15118.183431648444,958.146417979151,107876.19194202125,41.3522149600581,11.515169260004376,0.30941268164136665,7700,13000,21000,24000,36000,37000,64000,103000,108000,108000,108000
,Aggregated,1377,37,7700.0,15118.183431648444,958.146417979151,107876.19194202125,41.3522149600581,11.515169260004376,0.30941268164136665,7700,13000,21000,24000,36000,37000,64000,103000,108000,108000,108000
