route,Response Time (ms),responseCode
/matmul,8051.935223862529,200
/matmul,8071.724420413375,200
/matmul,8203.625112771988,200
/matmul,8245.186168700457,200
/matmul,8323.392996564507,200
/matmul,8208.27759988606,200
/matmul,8247.394919395447,200
/matmul,8283.402583561838,200
/matmul,8142.97812525183,200
/matmul,8259.887845255435,200
/matmul,8424.961552023888,200
/matmul,8388.762678019702,200
/matmul,8200.398493558168,200
/matmul,8388.86501826346,200
/matmul,8395.111638121307,200
/matmul,8311.066966503859,200
/matmul,8464.238188229501,200
/matmul,8274.477422237396,200
/matmul,8383.883140049875,200
/matmul,8399.669787846506,200
/matmul,8513.23363929987,200
/matmul,8323.526275344193,200
/matmul,8388.25832027942,200
/matmul,8405.698519200087,200
/matmul,8200.301682576537,200
/matmul,8177.381926216185,200
/matmul,8422.535717487335,200
/matmul,8323.208461515605,200
/matmul,8283.813994377851,200
/matmul,8336.93662751466,200
/matmul,8444.690125063062,200
/matmul,8294.56766974181,200
/matmul,8399.581073783338,200
/matmul,8416.113132610917,200
/matmul,8278.897206299007,200
/matmul,8204.482157714665,200
/matmul,8352.074006572366,200
/matmul,8510.353812016547,200
/matmul,8377.361071296036,200
/matmul,8429.87385392189,200
/matmul,8384.276407770813,200
/matmul,8403.653004206717,200
/matmul,8396.402304060757,200
/matmul,8457.49712176621,200
/matmul,8336.015238426626,200
/matmul,8368.672127835453,200
/matmul,8367.698981426656,200
/matmul,8406.696747988462,200
/matmul,8312.470568343997,200
/matmul,8353.324674069881,200
/matmul,8483.649450354278,200
/matmul,8440.928034484386,200
/matmul,8374.22146089375,200
/matmul,8432.519337162375,200
/matmul,8413.32371160388,200
/matmul,8403.123853728175,200
/matmul,8399.730081669986,200
/matmul,8264.39060922712,200
/matmul,8490.501488558948,200
/matmul,8450.262943282723,200
/matmul,8459.667990915477,200
/matmul,8380.91669883579,200
/matmul,8380.548286251724,200
/matmul,8355.856963433325,200
/matmul,8386.181637644768,200
/matmul,8255.100400187075,200
/matmul,8510.327385738492,200
/matmul,8341.76978468895,200
/matmul,8364.961313083768,200
/matmul,8409.590900875628,200
/matmul,8235.049920156598,200
/matmul,8269.316725432873,200
/matmul,8272.355343215168,200
/matmul,8342.684355564415,200
/matmul,8326.260030269623,200
/matmul,8338.194438256323,200
/matmul,8360.775700770319,200
/matmul,8261.312450282276,200
/matmul,8362.874909304082,200
/matmul,8332.601714879274,200
/matmul,8279.662233777344,200
/matmul,8280.1417959854,200
/matmul,8318.177764303982,200
/matmul,8302.290844731033,200
/matmul,8274.888848885894,200
/matmul,8328.734130598605,200
/matmul,8324.651516973972,200
/matmul,8297.665069811046,200
/matmul,8232.18534141779,200
/matmul,8278.517459519207,200
/matmul,8407.010279595852,200
/matmul,8287.694905884564,200
/matmul,8265.66833537072,200
/matmul,8394.67391371727,200
/matmul,8050.100694410503,200
/matmul,8269.133732654154,200
/matmul,8112.539988942444,200
/matmul,7294.725637882948,200
/matmul,7458.876692689955,200
/matmul,7163.039490580559,200
/matmul,7958.485884591937,200
/matmul,8153.077205643058,200
/matmul,7729.564981535077,200
/matmul,7366.203559562564,200
/matmul,7214.56082072109,200
/matmul,7290.937225334346,200
/matmul,7053.385442122817,200
/matmul,7186.45276594907,200
/matmul,6966.545452363789,200
/matmul,7062.404227443039,200
/matmul,6768.721313215792,200
/matmul,6926.58219859004,200
/matmul,6999.891499988735,200
/matmul,7077.116072177887,200
/matmul,6746.811436489224,200
/matmul,7194.184290245175,200
/matmul,6865.903796628118,200
/matmul,7033.685622736812,200
/matmul,6623.880522325635,200
/matmul,6695.01129258424,200
/matmul,6725.818667560816,200
/matmul,6482.55265224725,200
/matmul,6472.179185599089,200
/matmul,6397.404197603464,200
/matmul,6518.539287149906,200
/matmul,6623.533573001623,200
/matmul,6498.839566484094,200
/matmul,6555.082777515054,200
/matmul,6540.284951217473,200
/matmul,6474.676073528826,200
/matmul,6489.391320385039,200
/matmul,6511.158152483404,200
/matmul,6244.350446388125,200
/matmul,6232.589689083397,200
/matmul,6303.047901019454,200
/matmul,6428.33261564374,200
/matmul,6383.201902732253,200
/matmul,6400.1086773350835,200
/matmul,6286.519673652947,200
/matmul,6272.180482745171,200
/matmul,6155.277857556939,200
/matmul,6172.546424902976,200
/matmul,6143.668736331165,200
/matmul,6272.494284436107,200
/matmul,6293.841817416251,200
/matmul,6001.646898686886,200
/matmul,6218.916178680956,200
/matmul,6156.444472260773,200
/matmul,5986.736547201872,200
/matmul,6026.788329705596,200
/matmul,5967.426586896181,200
/matmul,6005.144663155079,200
/matmul,6002.774495631456,200
/matmul,5987.103761173785,200
/matmul,6024.897395633161,200
/matmul,5941.355008631945,200
/matmul,5945.690436288714,200
/matmul,5772.276174277067,200
/matmul,5846.211491152644,200
/matmul,5986.113470047712,200
/matmul,5915.784259326756,200
/matmul,5911.846412345767,200
/matmul,5838.387610390782,200
/matmul,5945.174667052925,200
/matmul,5897.283980622888,200
/matmul,5904.786915518343,200
/matmul,5916.387258097529,200
/matmul,5859.549514949322,200
/matmul,5865.046278573573,200
/matmul,5809.436673298478,200
/matmul,5942.017715424299,200
/matmul,5860.353729687631,200
/matmul,5827.035219408572,200
/matmul,5893.333136104047,200
/matmul,5791.885891929269,200
/matmul,5843.186940066516,200
/matmul,5828.936759382486,200
/matmul,5842.26665366441,200
/matmul,5825.77758282423,200
/matmul,5752.869921736419,200
/matmul,5755.063052289188,200
/matmul,5794.823015108705,200
/matmul,5801.247343420982,200
/matmul,5772.928345948458,200
/matmul,5850.762768648565,200
/matmul,5804.21669408679,200
/matmul,5828.780299052596,200
/matmul,5821.315737441182,200
/matmul,5938.394323922694,200
/matmul,5851.789215579629,200
/matmul,5925.741313956678,200
/matmul,5912.200033664703,200
/matmul,5907.319385558367,200
/matmul,5975.651366636157,200
/matmul,5929.20046299696,200
/matmul,5898.435700684786,200
/matmul,5902.877163141966,200
/matmul,5814.199086278677,200
/matmul,5860.768649727106,200
/matmul,5865.582009777427,200
/matmul,5935.479739680886,200
/matmul,5937.07012757659,200
/matmul,5939.03009686619,200
/matmul,5940.768411383033,200
/matmul,6051.397701725364,200
/matmul,5978.931139223278,200
/matmul,5987.019498832524,200
/matmul,6074.017822742462,200
/matmul,6122.436787001789,200
/matmul,6150.57675819844,200
/matmul,6183.33628308028,200
/matmul,6217.283374629915,200
/matmul,6228.88243291527,200
/matmul,5766.064857132733,200
/matmul,5790.057494305074,200
/matmul,5799.829171039164,200
/matmul,5761.4844320341945,200
/matmul,5709.238200448453,200
/matmul,5689.621561206877,200
/matmul,5672.01061360538,200
/matmul,5600.084441713989,200
/matmul,5477.304971776903,200
/matmul,5666.455950587988,200
/matmul,5576.664158143103,200
/matmul,5599.017392843962,200
/matmul,5405.350198969245,200
/matmul,5439.3300563097,200
/matmul,5354.106756858528,200
/matmul,5345.014286227524,200
/matmul,5320.236693136394,200
/matmul,5296.3434047997,200
/matmul,5263.316501863301,200
/matmul,5252.492965199053,200
/matmul,5278.776470571756,200
/matmul,5123.980715870857,200
/matmul,5052.831218577921,200
/matmul,5086.432524956763,200
/matmul,5067.810229025781,200
/matmul,4900.491436012089,200
/matmul,4877.120272256434,200
/matmul,4779.784391634166,200
/matmul,4751.428905874491,200
/matmul,4685.340294614434,200
/matmul,4605.0282791256905,200
/matmul,4423.8363821059465,200
/matmul,4611.66310403496,200
/matmul,4379.684201441705,200
/matmul,4201.356230303645,200
/matmul,4166.340076364577,200
/matmul,4139.368150383234,200
/matmul,4060.162417590618,200
/matmul,3877.3131081834435,200
/matmul,3762.6409074291587,200
/matmul,3861.0673621296883,200
/matmul,3818.835476413369,200
/matmul,3788.769301958382,200
/matmul,3851.1621234938502,200
/matmul,3870.983473956585,200
/matmul,3950.7273714989424,200
/matmul,3978.0682949349284,200
/matmul,4006.502877920866,200
/matmul,4021.250613965094,200
/matmul,4189.797245897353,200
/matmul,4248.552835546434,200
/matmul,4257.716156542301,200
/matmul,4290.955305099487,200
/matmul,4331.4590295776725,200
/matmul,4353.483744896948,200
/matmul,4505.111356265843,200
/matmul,4541.062355041504,200
/matmul,4545.208647847176,200
/matmul,4570.041115395725,200
/matmul,4547.827115282416,200
/matmul,4598.134828731418,200
/matmul,4639.064648188651,200
/matmul,4656.198160722852,200
/matmul,4653.394895605743,200
/matmul,4694.951850920916,200
/matmul,4736.295306123793,200
/matmul,4742.918231524527,200
/matmul,4801.435398869216,200
/matmul,4806.153122335672,200
/matmul,4824.503402225673,200
/matmul,4841.882142238319,200
/matmul,4822.417431510985,200
/matmul,4842.239649966359,200
/matmul,4909.396800212562,200
/matmul,4930.316553451121,200
/matmul,4826.560998335481,200
/matmul,4869.692461565137,200
/matmul,4915.595557540655,200
/matmul,4927.4284560233355,200
/matmul,4903.947577811778,200
/matmul,4884.925471618772,200
/matmul,4893.456999212503,200
/matmul,4814.34740126133,200
/matmul,4882.726703770459,200
/matmul,4954.212754033506,200
/matmul,4830.106751061976,200
/matmul,4889.671677723527,200
/matmul,4869.752776809037,200
/matmul,4809.642758220434,200
/matmul,4788.2683631032705,200
/matmul,4844.947184436023,200
/matmul,4807.135267183185,200
/matmul,4741.046897135675,200
/matmul,4687.000243924558,200
/matmul,4687.329031527042,200
/matmul,4740.344353020191,200
/matmul,4730.28155323118,200
/matmul,4882.147813215852,200
/matmul,4914.840990677476,200
/matmul,4946.869629435241,200
/matmul,4979.4317577034235,200
/matmul,4955.494058318436,200
/matmul,4992.538943886757,200
/matmul,5010.091066360474,200
/matmul,5004.613138735294,200
/matmul,5001.655228435993,200
/matmul,5034.612476825714,200
/matmul,5025.913760997355,200
/matmul,4976.21881403029,200
/matmul,4947.557717561722,200
/matmul,5011.876464821398,200
/matmul,5015.939477831125,200
/matmul,4995.575011707842,200
/matmul,5002.625814639032,200
/matmul,5001.714361831546,200
/matmul,4986.798753961921,200
/matmul,5011.792663484812,200
/matmul,5007.389311678708,200
/matmul,4996.695218607783,200
/matmul,4962.543934583664,200
/matmul,4981.35079909116,200
/matmul,5016.636611893773,200
/matmul,5043.702928349376,200
/matmul,5024.8333951458335,200
/matmul,5026.4833411201835,200
/matmul,5041.004347614944,200
/matmul,5052.044942975044,200
/matmul,5051.074434071779,200
/matmul,5078.638184815645,200
/matmul,5102.516016922891,200
/matmul,5142.51013007015,200
/matmul,5144.322810694575,200
/matmul,5078.484301455319,200
/matmul,5082.913564518094,200
/matmul,5047.157288528979,200
/matmul,5063.902048394084,200
/matmul,5030.068109743297,200
/matmul,5042.36859921366,200
/matmul,4971.740221604705,200
/matmul,4994.614584371448,200
/matmul,4992.23499186337,200
/matmul,5011.318641714752,200
/matmul,4985.249824821949,200
/matmul,4998.788081109524,200
/matmul,4986.183039844036,200
/matmul,4974.467025138438,200
/matmul,5006.579790264368,200
/matmul,4999.824155122042,200
/matmul,5017.376389354467,200
/matmul,5059.204186312854,200
/matmul,5026.804857887328,200
/matmul,5040.840343572199,200
/matmul,5044.132258743048,200
/matmul,5055.858574807644,200
/matmul,5057.636675424874,200
/matmul,5091.364931315184,200
/matmul,5117.457021027803,200
/matmul,5145.7145204767585,200
/matmul,5151.122272014618,200
/matmul,5148.239770904183,200
/matmul,5172.287501394749,200
/matmul,5186.894118785858,200
/matmul,5198.759695515037,200
/matmul,5205.66629152745,200
/matmul,5219.2689990624785,200
/matmul,5222.339933738112,200
/matmul,5235.7726860791445,200
/matmul,5264.439061284065,200
/matmul,5240.497938357294,200
/matmul,5235.3420136496425,200
/matmul,5220.881370827556,200
/matmul,5282.010556198657,200
/matmul,5288.921499624848,200
/matmul,5250.368882901967,200
/matmul,5268.285693600774,200
/matmul,5337.4266885221,200
/matmul,5354.151222854853,200
/matmul,5395.591771230102,200
/matmul,5392.060359939933,200
/matmul,5431.41283839941,200
/matmul,5526.967139914632,200
/matmul,5587.020429782569,200
/matmul,5602.16218046844,200
/matmul,5635.711260139942,200
/matmul,5783.895677886903,200
/matmul,5846.012056805193,200
/matmul,5966.384956613183,200
/matmul,6073.31352122128,200
/matmul,6115.883990190923,200
/matmul,6183.609354309738,200
/matmul,6279.291349463165,200
/matmul,6283.242123201489,200
/matmul,6349.4600262492895,200
/matmul,6383.790665306151,200
/matmul,6418.807748705149,200
/matmul,6779.524037614465,200
/matmul,6901.642850600183,200
/matmul,6986.483363434672,200
/matmul,6985.818958841264,200
/matmul,7073.127632960677,200
/matmul,7070.848235860467,200
/matmul,7074.758701957762,200
/matmul,7052.955240011215,200
/matmul,7234.336805529892,200
/matmul,7131.259274668992,200
/matmul,7264.141739346087,200
/matmul,7507.539514452219,200
/matmul,7449.320591054857,200
/matmul,7471.722136251628,200
/matmul,7553.529212251306,200
/matmul,7514.39390797168,200
/matmul,7733.2691345363855,200
/matmul,7876.448896713555,200
/matmul,7876.226850785315,200
/matmul,7936.622742563486,200
/matmul,8084.2061238363385,200
/matmul,8058.242481201887,200
/matmul,8095.509359613061,200
/matmul,8226.1774642393,200
/matmul,8320.081166923046,200
/matmul,8433.11901949346,200
/matmul,8442.411799915135,200
/matmul,8487.488327547908,200
/matmul,8470.63734382391,200
