Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1742927224,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1742927225,20,,Aggregated,0.000000,0.000000,420,450,470,480,510,520,520,520,520,520,520,20,0,410.0,409.21952766366303,300.23262184113264,518.0667070671916,78.15
1742927226,40,,Aggregated,0.000000,0.000000,390,430,450,460,480,490,520,520,520,520,520,43,0,390.0,369.6877905059346,16.718544997274876,518.0667070671916,78.32558139534883
1742927227,60,,Aggregated,20.000000,0.000000,430,480,500,510,570,600,620,640,640,640,640,77,0,430.0,423.43422295162816,16.718544997274876,637.0312571525574,78.31168831168831
1742927228,80,,Aggregated,20.000000,0.000000,470,500,520,560,600,650,670,680,700,700,700,117,0,470.0,454.71908822337275,16.718544997274876,696.3870394974947,78.32478632478633
1742927229,100,,Aggregated,22.000000,0.000000,500,540,590,600,670,740,770,790,790,790,790,155,0,500.0,493.00280051726486,16.718544997274876,788.4581834077835,78.27741935483871
1742927230,120,,Aggregated,26.750000,0.000000,520,590,670,700,790,820,930,970,980,980,980,188,0,520.0,543.5154338000699,16.718544997274876,979.6568676829338,78.32446808510639
1742927231,140,,Aggregated,26.750000,0.000000,560,670,760,800,1100,1200,1200,1200,1200,1200,1200,215,0,560.0,616.8197423782806,16.718544997274876,1245.034391991794,78.27441860465116
1742927232,160,,Aggregated,29.000000,0.000000,590,770,970,1100,1600,1700,1900,1900,2000,2000,2000,249,0,590.0,764.4591908303489,16.718544997274876,1972.2972540184855,78.30522088353413
1742927233,180,,Aggregated,30.714286,0.000000,620,810,1100,1200,1800,2000,2700,2700,2700,2700,2700,265,0,620.0,858.0878259227524,16.718544997274876,2709.9911607801914,78.32075471698113
1742927234,180,,Aggregated,29.375000,0.000000,670,1000,1200,1600,2100,2800,3000,3000,3000,3000,3000,285,0,670.0,1002.117924366081,16.718544997274876,3038.929156959057,78.28421052631579
1742927235,180,,Aggregated,28.777778,0.000000,710,1100,1600,1800,2800,3700,3800,3900,3900,3900,3900,303,0,710.0,1165.8019964297366,16.718544997274876,3930.181789211929,78.3036303630363
1742927236,180,,Aggregated,28.200000,0.000000,770,1600,1900,2700,3700,4100,4400,4600,4600,4600,4600,326,0,760.0,1385.6269857600514,16.718544997274876,4609.567775391042,78.29447852760737
1742927237,180,,Aggregated,27.000000,0.000000,800,1600,2200,2900,4100,4700,4900,4900,5000,5000,5000,344,0,800.0,1565.3625677399293,16.718544997274876,5007.724892348051,78.29651162790698
1742927238,180,,Aggregated,28.200000,0.000000,1000,2000,3000,3900,4900,5400,5700,5700,5700,5700,5700,377,0,1000.0,1901.7484892698237,16.718544997274876,5726.761480793357,78.28116710875332
1742927239,180,,Aggregated,27.200000,0.000000,1100,2700,3800,4400,5300,5700,6200,6300,6300,6300,6300,396,0,1100.0,2105.459741457845,16.718544997274876,6271.534096449614,78.26262626262626
1742927240,180,,Aggregated,25.600000,0.000000,1200,2800,4100,4700,5700,6200,6300,6500,6600,6600,6600,410,0,1200.0,2250.201833170907,16.718544997274876,6577.816713601351,78.27804878048781
1742927241,180,,Aggregated,23.900000,0.000000,1200,3000,4400,4900,5800,6200,6600,6800,7000,7000,7000,421,0,1200.0,2368.9977836611542,16.718544997274876,7026.47246606648,78.29216152019002
1742927242,180,,Aggregated,23.200000,0.000000,1600,3700,4700,5100,6200,6800,7400,7500,7500,7500,7500,437,0,1600.0,2552.570106148362,16.718544997274876,7505.67333959043,78.29977116704805
1742927243,180,,Aggregated,20.300000,0.000000,1600,3800,4900,5400,6500,7400,7500,7600,7800,7800,7800,450,0,1600.0,2697.2530829844377,16.718544997274876,7834.444988518953,78.29333333333334
1742927244,180,,Aggregated,19.400000,0.000000,1600,4000,5100,5700,6800,7500,7900,8200,8400,8400,8400,460,0,1600.0,2816.2426772932317,16.718544997274876,8370.198504067957,78.3
