name, response_time, status_code/matmul,242.13921837508678,200
/matmul,345.09769082069397,200
/matmul,351.8946748226881,200
/matmul,356.7429929971695,200
/matmul,361.5395603701472,200
/matmul,366.55257921665907,200
/matmul,371.2703101336956,200
/matmul,376.3144798576832,200
/matmul,381.4872317016125,200
/matmul,386.5499319508672,200
/matmul,397.0757247880101,200
/matmul,396.98753226548433,200
/matmul,412.0806744322181,200
/matmul,426.51810962706804,200
/matmul,431.3893346115947,200
/matmul,206.78934920579195,200
/matmul,222.04544581472874,200
/matmul,220.91544046998024,200
/matmul,234.34099461883307,200
/matmul,251.45739875733852,200
/matmul,257.3421383276582,200
/matmul,269.89335380494595,200
/matmul,307.2271067649126,200
/matmul,317.89450254291296,200
/matmul,326.9787272438407,200
/matmul,342.63327438384295,200
/matmul,371.8653582036495,200
/matmul,382.5858635827899,200
/matmul,394.71747912466526,200
/matmul,404.1649419814348,200
/matmul,35.9965180978179,200
/matmul,36.75637673586607,200
/matmul,40.31928163021803,200
/matmul,233.47557708621025,200
/matmul,233.11169166117907,200
/matmul,273.41253869235516,200
/matmul,282.0686623454094,200
/matmul,308.97218361496925,200
/matmul,318.6934106051922,200
/matmul,332.951451651752,200
/matmul,345.321592874825,200
/matmul,360.3574112057686,200
/matmul,417.1056682243943,200
/matmul,424.95013773441315,200
/matmul,436.93059496581554,200
/matmul,455.592623911798,200
/matmul,465.92281572520733,200
/matmul,479.155158624053,200
/matmul,411.2805537879467,200
/matmul,326.63342356681824,200
/matmul,41.8526167050004,200
/matmul,53.006899543106556,200
/matmul,41.8580137193203,200
/matmul,42.21612587571144,200
/matmul,53.13040688633919,200
/matmul,69.0227597951889,200
/matmul,50.69876369088888,200
/matmul,42.35895350575447,200
/matmul,53.042042069137096,200
/matmul,49.49523974210024,200
/matmul,239.09302707761526,200
/matmul,247.83397559076548,200
/matmul,283.37794821709394,200
/matmul,300.4308119416237,200
/matmul,332.03778974711895,200
/matmul,370.5132892355323,200
/matmul,397.8002015501261,200
/matmul,437.41527292877436,200
/matmul,461.87820192426443,200
/matmul,474.17694889009,200
/matmul,485.8954455703497,200
/matmul,504.4810054823756,200
/matmul,511.39935478568077,200
/matmul,529.0127042680979,200
/matmul,556.3242817297578,200
/matmul,502.3532770574093,200
/matmul,533.1451669335365,200
/matmul,481.18012119084597,200
/matmul,451.5834664925933,200
/matmul,455.41930478066206,200
/matmul,453.51771730929613,200
/matmul,431.7944813519716,200
/matmul,428.79997473210096,200
/matmul,390.2190551161766,200
/matmul,349.0715902298689,200
/matmul,358.21499582380056,200
/matmul,335.64765099436045,200
/matmul,349.75992515683174,200
/matmul,392.6190556958318,200
/matmul,282.6847368851304,200
/matmul,254.08270303159952,200
/matmul,190.5215298756957,200
/matmul,388.30634020268917,200
/matmul,394.485168159008,200
/matmul,381.4141359180212,200
/matmul,388.7911532074213,200
/matmul,377.85683665424585,200
/matmul,389.33480624109507,200
/matmul,448.89242202043533,200
/matmul,456.22647274285555,200
/matmul,469.5502631366253,200
/matmul,541.9405149295926,200
/matmul,549.6380561962724,200
/matmul,580.0259504467249,200
/matmul,589.8052966222167,200
/matmul,604.6973550692201,200
/matmul,648.233762010932,200
/matmul,656.7259635776281,200
/matmul,686.2648893147707,200
/matmul,699.0780476480722,200
/matmul,710.9979689121246,200
/matmul,720.5327469855547,200
/matmul,731.1215940862894,200
/matmul,715.0898640975356,200
/matmul,681.5516659989953,200
/matmul,678.8788251578808,200
/matmul,645.4971255734563,200
/matmul,653.9351502433419,200
/matmul,656.5571427345276,200
/matmul,616.7456172406673,200
/matmul,637.6885809004307,200
/matmul,648.3660107478499,200
/matmul,682.1625111624599,200
/matmul,679.6412849798799,200
/matmul,594.9345231056213,200
/matmul,618.0282710120082,200
/matmul,593.0222878232598,200
/matmul,661.464593373239,200
/matmul,663.7032721191645,200
/matmul,636.3169904798269,200
/matmul,621.2784061208367,200
/matmul,551.3176945969462,200
/matmul,577.4993319064379,200
/matmul,554.7926900908351,200
/matmul,575.0004751607776,200
/matmul,583.2255771383643,200
/matmul,596.6960722580552,200
/matmul,595.2111026272178,200
/matmul,559.7009854391217,200
/matmul,587.3893881216645,200
/matmul,637.2867440804839,200
/matmul,661.4286350086331,200
/matmul,689.1102092340589,200
/matmul,698.2092587277293,200
/matmul,710.3950493037701,200
/matmul,726.8176386132836,200
/matmul,746.4296827092767,200
/matmul,756.6979583352804,200
/matmul,809.7953386604786,200
/matmul,832.283447496593,200
/matmul,867.8402733057737,200
/matmul,930.7693894952536,200
/matmul,943.855351768434,200
/matmul,955.215566791594,200
/matmul,922.8873886168003,200
/matmul,929.1120748966932,200
/matmul,929.4712487608194,200
/matmul,871.0164744406939,200
/matmul,824.8872887343168,200
/matmul,842.5710927695036,200
/matmul,827.5974690914154,200
/matmul,805.7644171640277,200
/matmul,786.2564353272319,200
/matmul,799.2187207564712,200
/matmul,979.4824868440628,200
/matmul,946.2678954005241,200
/matmul,894.4609249010682,200
/matmul,878.4664617851377,200
/matmul,880.4939473047853,200
/matmul,899.4115786626935,200
/matmul,889.7528620436788,200
/matmul,929.8235140740871,200
/matmul,936.5444127470255,200
/matmul,945.5248769372702,200
/matmul,968.1842280551791,200
/matmul,973.8269364461303,200
/matmul,956.8757861852646,200
/matmul,968.8919447362423,200
/matmul,967.3665696755052,200
/matmul,967.3216640949249,200
/matmul,891.374547034502,200
/matmul,910.1382605731487,200
/matmul,867.4816330894828,200
/matmul,869.4243524223566,200
/matmul,894.6314053609967,200
/matmul,902.8494618833065,200
/matmul,936.470958404243,200
/matmul,958.8931379839778,200
/matmul,969.2762875929475,200
/matmul,981.9781761616468,200
/matmul,1017.5490444526076,200
/matmul,1028.8991443812847,200
/matmul,1033.000129275024,200
/matmul,1045.2740415930748,200
/matmul,1061.4604391157627,200
/matmul,1111.4641670137644,200
/matmul,1132.053262554109,200
/matmul,1140.0015307590365,200
/matmul,1139.2318774014711,200
/matmul,1094.7735626250505,200
/matmul,1124.0589898079634,200
/matmul,1136.841770261526,200
/matmul,1259.723155759275,200
/matmul,1274.9695712700486,200
/matmul,1342.2117279842496,200
/matmul,1388.134041801095,200
/matmul,1378.615602850914,200
/matmul,1395.266005769372,200
/matmul,1404.533195309341,200
/matmul,1440.959402360022,200
/matmul,1434.482904151082,200
/matmul,1417.0911582186818,200
/matmul,1407.5479675084352,200
/matmul,1359.4941832125187,200
/matmul,1205.267128534615,200
/matmul,1240.0434473529458,200
/matmul,1196.3375648483634,200
/matmul,1168.8410127535462,200
/matmul,1155.7352934032679,200
/matmul,1167.8057182580233,200
/matmul,1198.0901304632425,200
/matmul,1219.2602679133415,200
/matmul,1215.6318491324782,200
/matmul,1230.8173403143883,200
/matmul,1307.7364014461637,200
/matmul,1329.3814733624458,200
/matmul,1354.026209563017,200
/matmul,1361.8491860106587,200
/matmul,1387.2150825336576,200
/matmul,1417.6495149731636,200
/matmul,1456.0524355620146,200
/matmul,1464.0473099425435,200
/matmul,1490.4273860156536,200
/matmul,1499.8864326626062,200
/matmul,1507.7812504023314,200
/matmul,1520.5867011100054,200
/matmul,1538.2552109658718,200
/matmul,1555.234856903553,200
/matmul,1575.277148745954,200
/matmul,1564.4435780122876,200
/matmul,1573.618763126433,200
/matmul,1598.6184813082218,200
/matmul,1616.79766792804,200
/matmul,1613.496109843254,200
