Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/matmul,1871,25,6000.0,11766.818057320104,961.133286356926,103623.82182339206,41.866916087653664,15.753114212105137,0.21049056937607077,6000,7900,10000,12000,23000,43000,70000,73000,90000,104000,104000
,Aggregated,1871,25,6000.0,11766.818057320104,961.133286356926,103623.82182339206,41.866916087653664,15.753114212105137,0.21049056937607077,6000,7900,10000,12000,23000,43000,70000,73000,90000,104000,104000
